Date,Tweet,User,Tweet ID,Tweet Url,Cleaned Tweet,Sentiment,Confidence
2022-12-22 02:51:52+00:00,"@mileswjohnson @solid_js I recommend you to try new server$ stuff, so you can run API calls right inside your components. It's not documented much :) I'm trying to find an article by @ajcwebdev about it :)",JLarky,1605757985988362240,https://twitter.com/JLarky/status/1605757985988362240,"_js recommend try new server$ stuff, run api call right inside components. documented much :) i'm trying find article :)",neutral,0.37151941657066345
2022-12-22 02:45:04+00:00,"@JLarky @solid_js Haven't gotten that far yet, but def will in the future",mileswjohnson,1605756274762690565,https://twitter.com/mileswjohnson/status/1605756274762690565,"_js gotten far yet, def future",positive,0.40776288509368896
2022-12-22 02:20:34+00:00,"@mileswjohnson @solid_js Oh, I see :) so do you use SSR in SolidStart?",JLarky,1605750111950106626,https://twitter.com/JLarky/status/1605750111950106626,"_js oh, see :) use ssr solidstart?",negative,0.4137311577796936
2022-12-22 01:53:24+00:00,"@JLarky @solid_js Oh, this is using solid start, but with vite proxies to our backend API.",mileswjohnson,1605743276174237696,https://twitter.com/mileswjohnson/status/1605743276174237696,"_js oh, using solid start, vite proxy backend api.",negative,0.4009395241737366
2022-12-22 01:50:55+00:00,@mileswjohnson @solid_js Why do you need vite proxy? :) Could you use Astro or SolidStart?,JLarky,1605742650186833922,https://twitter.com/JLarky/status/1605742650186833922,_js need vite proxy? :) could use astro solidstart?,negative,0.37827932834625244
2022-12-22 01:48:40+00:00,@andrewvijay @impatienceisav1 @solid_js @QwikDev @FrontendMasters Yes Qwik will scale nicely for complex applications with lots of data updates. It should be similar to Solid.,mhevery,1605742084668825603,https://twitter.com/mhevery/status/1605742084668825603,1 _js yes qwik scale nicely complex application lot data updates. similar solid.,positive,0.34460076689720154
2022-12-22 01:48:38+00:00,"@JLarky @solid_js Only dev right now, but mainly vite proxies.",mileswjohnson,1605742072732192768,https://twitter.com/mileswjohnson/status/1605742072732192768,"_js dev right now, mainly vite proxies.",neutral,0.3870273530483246
2022-12-22 01:44:19+00:00,@mileswjohnson @solid_js What kind of configuring you are running for dev and prod?,JLarky,1605740988508487680,https://twitter.com/JLarky/status/1605740988508487680,_js kind configuring running dev prod?,positive,0.3659783899784088
2022-12-22 01:17:54+00:00,"@JLarky @solid_js Just a handful of bugs. I've been reporting them.

Having to modify node_modules to unblock myself for now.",mileswjohnson,1605734340734103553,https://twitter.com/mileswjohnson/status/1605734340734103553,_js handful bugs. i've reporting them. modify node_modules unblock now.,positive,0.40450966358184814
2022-12-22 00:32:22+00:00,@mileswjohnson @solid_js Oh no! How can I help? 🙃,JLarky,1605722879819014145,https://twitter.com/JLarky/status/1605722879819014145,_js oh no! help? 🙃,negative,0.37947237491607666
2022-12-22 00:19:52+00:00,"@RyanCarniato @solid_js For sure this is what I'm loving most about Solid, there's little mental overhead in terms of how the framework will behave",FrantssB,1605719734707691522,https://twitter.com/FrantssB/status/1605719734707691522,"_js sure i'm loving solid, there's little mental overhead term framework behave",negative,0.37732887268066406
2022-12-21 23:41:06+00:00,@theobaker_ We need a solid striker and a cm. We’re not in the run for Bellingham. I reckon we could get him under new owners but it’s not happening. Go for frenkie. Gvardiol/skriniar and a striker. I did want Sesko but it’s not looking likely atm. I just wish Martials injury record improved,JS7_TWITCH,1605709977993089024,https://twitter.com/JS7_TWITCH/status/1605709977993089024,_ need solid striker cm. we’re run bellingham. reckon could get new owner it’s happening. go frenkie. gvardiol/skriniar striker. want sesko it’s looking likely atm. wish martial injury record improved,positive,0.3853035867214203
2022-12-21 23:26:24+00:00,Starting my @solid_js Start journey... it's been pretty bump so far.,mileswjohnson,1605706280353812480,https://twitter.com/mileswjohnson/status/1605706280353812480,starting _js start journey... pretty bump far.,neutral,0.4270733892917633
