Date,Tweet,User,Tweet ID,Tweet Url,Cleaned Tweet,Sentiment,Confidence
2022-12-22 01:32:34+00:00,"@_georgemoller UI/Web Design, nearly everything in @Figma.
I develop using @html5, @SassCSS, @processwire, &amp; basic JS.
Simple, efficiently, easy, and effective.
I recently decided to switch over to video game development though, after 15+ years struggling with finding decent design/dev jobs.",spiercy16,1605738031343734784,https://twitter.com/spiercy16/status/1605738031343734784,"@_georgemoller ui/web design, nearly everything . develop using 5, , , &amp; basic js. simple, efficiently, easy, effective. recently decided switch video game development though, 15+ year struggling finding decent design/dev jobs.",positive,0.5747984647750854
2022-12-20 20:04:07+00:00,@Steve8708 I’m a @SassCSS person - A makes the most sense - but if it conflicts with Sass I’ll take B (much like how :has became unforgiving because of jQuery - https://t.co/XWhYOTBBim),eriksen_dk,1605292985771610121,https://twitter.com/eriksen_dk/status/1605292985771610121,8708 i’m person - make sense - conflict sas i’ll take b (much like :has became unforgiving jquery -,neutral,0.8149555325508118
2022-12-20 16:50:23+00:00,@Steve8708 Dumb question... why not just nest selectors without any additional syntax? Doesn't @SassCSS already work that way?,Michaelynch,1605244233140551681,https://twitter.com/Michaelynch/status/1605244233140551681,8708 dumb question... nest selector without additional syntax? already work way?,negative,0.6534853577613831
2022-12-20 10:49:38+00:00,"@SassCSS, started working on a MaterialUI =&gt; Sass module converter for React. Gets conversions 90% done. 

Maybe already existed, idk, but maybe something that can be useful for others https://t.co/1I74GwmSBn",pomle,1605153446969376768,https://twitter.com/pomle/status/1605153446969376768,", started working materialui =&gt; sas module converter react. get conversion 90% done. maybe already existed, idk, maybe something useful others",neutral,0.6874380111694336
2022-12-20 09:02:58+00:00,"Day 85 of my #100DaysOfCode challenge. Finally finished @coursera's @getbootstrap, @jquery, and @SassCSS peer-graded assignment. 🤩

https://t.co/ipIJfGp07i?

#100devs #javascript #codes #code #CodeNewbies #webdev #web #Project #learning #softwaredevelopment #100daysofcoding https://t.co/o2nVpxCiPM",salazarjohnseth,1605126601653465088,https://twitter.com/salazarjohnseth/status/1605126601653465088,"day 85 100daysofcode challenge. finally finished 's , , peer-graded assignment. 🤩 100devs javascript code code codenewbies webdev web project learning softwaredevelopment 100daysofcoding",positive,0.9241108298301697
2022-12-16 12:03:15+00:00,"@jsmasterypro Actually, none of them really. I love how they help me create things, but I can’t say I actually enjoy writing any of it.

Writing @SassCSS has some therapeutic component for me, I guess, but that’s hardly a programming language.

(I mostly write JavaScript, php, Python, Java.)",ACJ,1603722421814824960,https://twitter.com/ACJ/status/1603722421814824960,"actually, none really. love help create things, can’t say actually enjoy writing it. writing therapeutic component me, guess, that’s hardly programming language. (i mostly write javascript, php, python, java.)",neutral,0.37202176451683044
2022-12-16 06:49:03+00:00,"@spiercy16 @scrumtuous @SassCSS @tailwindcss Thanks, I found them helpful.",haryorhorlar01,1603643349952610304,https://twitter.com/haryorhorlar01/status/1603643349952610304,"16 thanks, found helpful.",positive,0.9268062710762024
2022-12-15 22:27:31+00:00,"All vulnerable archives have since been patched, so you can delete and re-download the same version safely. See the blog post for more information: https://t.co/141GlcxnAf",SassCSS,1603517136886202369,https://twitter.com/SassCSS/status/1603517136886202369,"vulnerable archive since patched, delete re-download version safely. see blog post information:",neutral,0.817428708076477
2022-12-15 22:26:28+00:00,"Windows users and users who installed the ""sass"" package from npm, Homebrew, or Chocolatey are not vulnerable. Users who installed ""sass-embedded"" as root on Linux or Mac OS may be vulnerable.",SassCSS,1603516872175280128,https://twitter.com/SassCSS/status/1603516872175280128,"window user user installed ""sass"" package npm, homebrew, chocolatey vulnerable. user installed ""sass-embedded"" root linux mac o may vulnerable.",neutral,0.8659106492996216
2022-12-15 22:24:40+00:00,"IMPORTANT SECURITY ALERT: Dart Sass's stand-alone .tar.gz packages had incorrect permission information set, and if you extracted them as the root user on a Unix system a hostile user may be able to overwrite them: https://t.co/141GlcxnAf",SassCSS,1603516416841650176,https://twitter.com/SassCSS/status/1603516416841650176,"important security alert: dart sass's stand-alone .tar.gz package incorrect permission information set, extracted root user unix system hostile user may able overwrite them:",negative,0.7592127919197083
2022-12-15 19:48:27+00:00,"@haryorhorlar01 @scrumtuous @SassCSS @tailwindcss Though there are surely times, especially for very large sites, when the advantages of using two per page (one for global styles and one for page-specific styles) outweigh the disadvantages.",spiercy16,1603477102338011136,https://twitter.com/spiercy16/status/1603477102338011136,"01 though surely times, especially large sites, advantage using two per page (one global style one page-specific styles) outweigh disadvantages.",neutral,0.7276213765144348
2022-12-15 19:47:02+00:00,"@haryorhorlar01 @scrumtuous @SassCSS @tailwindcss Another concern would be that you could then have two CSS files that you have to link each page, which can increase page loading speeds. It's a better practice to use one file over two, even for the same amount of code.",spiercy16,1603476746195546112,https://twitter.com/spiercy16/status/1603476746195546112,"01 another concern would could two cs file link page, increase page loading speeds. better practice use one file two, even amount code.",negative,0.5338692665100098
2022-12-15 19:39:09+00:00,"@haryorhorlar01 @scrumtuous @SassCSS @tailwindcss Even if you have a huge team and half only knew Tailwind and the other half only knew Sass, it wold make more sense to have one half learn the other just so you could all use the same language. There may be some really rare case where using both makes sense though.",spiercy16,1603474761891295232,https://twitter.com/spiercy16/status/1603474761891295232,"01 even huge team half knew tailwind half knew sass, wold make sense one half learn could use language. may really rare case using make sense though.",neutral,0.6418904066085815
2022-12-15 19:20:13+00:00,"@haryorhorlar01 @scrumtuous @SassCSS @tailwindcss You technically could but I wouldn't recommend it and there's really no need to. @tailwindcss and @SassCSS purposes are the same. If you used both for one site, you would then have to keep track of which styles were in which. That could get confusing very fast.",spiercy16,1603470000013991936,https://twitter.com/spiercy16/status/1603470000013991936,"01 technically could recommend there's really need to. purpose same. used one site, would keep track style which. could get confusing fast.",neutral,0.6765355467796326
2022-12-15 15:41:52+00:00,"@spiercy16 @scrumtuous @SassCSS @tailwindcss Hmm, but can one use the two? I mean sass and tailwind in a project.",haryorhorlar01,1603415047987920896,https://twitter.com/haryorhorlar01/status/1603415047987920896,"16 hmm, one use two? mean sas tailwind project.",neutral,0.938803493976593
2022-12-14 21:10:39+00:00,@scrumtuous @SassCSS @tailwindcss @tailwindcss and @SassCSS bit offer a lot of improvements over plain #CSS though and will likely continue to stay ahead of it in their own regards in the coming years. I would definitely recommend checking out both and deciding for yourself. They're very different beasts.,spiercy16,1603135402574913536,https://twitter.com/spiercy16/status/1603135402574913536,bit offer lot improvement plain cs though likely continue stay ahead regard coming years. would definitely recommend checking deciding yourself. they're different beasts.,positive,0.7512753009796143
2022-12-14 21:05:45+00:00,"@scrumtuous Neither, @SassCSS is where it's at. Extends #CSS and adds a ton of advanced features, without a completely different syntax (like @tailwindcss uses). Learn more here: https://t.co/WzAfwwUCfV",spiercy16,1603134169126604800,https://twitter.com/spiercy16/status/1603134169126604800,"neither, at. extends cs add ton advanced features, without completely different syntax (like uses). learn here:",neutral,0.89424067735672
2022-12-14 17:07:02+00:00,"Iryna, our lead @WordPress developer’s list includes: For front end - @html5, @sassCSS, and @jquery, for database - @mySQL, and for backend - @official_php",gojilabs,1603074092638572544,https://twitter.com/gojilabs/status/1603074092638572544,"iryna, lead developer’s list includes: front end - 5, , , database - , backend - _php",neutral,0.8499389290809631
2022-12-10 08:18:14+00:00,@TerribleMia @SassCSS As always thank you very much!!,StfBauer,1601491465880088578,https://twitter.com/StfBauer/status/1601491465880088578,always thank much!!,positive,0.9736576676368713
2022-12-10 08:10:09+00:00,"@StfBauer @SassCSS extend still works, and is an at-rule (placeholders start with the %). With modules (at-use) it will only extend selectors 'upstream' (in files used) but not down (in files that use it): 

https://t.co/CBFI0juYEa",TerribleMia,1601489430308524032,https://twitter.com/TerribleMia/status/1601489430308524032,"extend still works, at-rule (placeholders start %). module (at-use) extend selector 'upstream' (in file used) (in file use it):",neutral,0.6935272812843323
2022-12-09 22:06:49+00:00,"@TerribleMia in sass with at-use, does %extend &lt;something&gt; across files not work anymore or am I just bad at finding the documentation? #Sass @SassCSS",StfBauer,1601337599695945730,https://twitter.com/StfBauer/status/1601337599695945730,"sas at-use, %extend &lt;something&gt; across file work anymore bad finding documentation? sas",negative,0.8524067997932434
2022-12-08 17:54:17+00:00,"Why compile a @getbootstrap project with old node-sass in 3.6 seconds, when I can also waste 16 seconds with #Dart @SassCSS. Dart is the slow future. 😵‍💫🤓",MoritzGiessmann,1600911657152438273,https://twitter.com/MoritzGiessmann/status/1600911657152438273,"compile project old node-sass 3.6 seconds, also waste 16 second dart . dart slow future. 😵‍💫🤓",negative,0.8814568519592285
2022-12-07 15:27:15+00:00,"Top 9 Best Sass Courses (Online) 
#CSS3 #webdev #Sass @SassCSS 
https://t.co/10R9IHu4p2",ClassIndexer,1600512270236278784,https://twitter.com/ClassIndexer/status/1600512270236278784,top 9 best sas course (online) css3 webdev sas,positive,0.7128819227218628
2022-12-07 14:14:25+00:00,"@scrumtuous @cameronmcnz There are actually quite a few programs that are starting to go this route and I applaud them. I know that @UnrealEngine and @unity (for developing video games offer similar solutions) but I've yet to see one that offers nodes and node groups for @html5, @SassCSS, or @JavaScript",spiercy16,1600493938930065409,https://twitter.com/spiercy16/status/1600493938930065409,"actually quite program starting go route applaud them. know (for developing video game offer similar solutions) i've yet see one offer node node group 5, ,",neutral,0.5882732272148132
2022-12-07 14:00:00+00:00,"@scrumtuous The genderal @SassCSS node could include things like margin, padding, display, colors, etc. and then you could go ""inside"" thst node for advanced customization and to access less common properties (or expand the node to show more). The concept is without question groundbreaking.",spiercy16,1600490310198431744,https://twitter.com/spiercy16/status/1600490310198431744,"genderal node could include thing like margin, padding, display, colors, etc. could go ""inside"" thst node advanced customization access le common property (or expand node show more). concept without question groundbreaking.",positive,0.5586206316947937
2022-12-07 13:51:26+00:00,@scrumtuous @JavaScript @html5 @SassCSS @official_php @java ... and how websites are!,spiercy16,1600488156264271874,https://twitter.com/spiercy16/status/1600488156264271874,5 _php ... website are!,neutral,0.6427593231201172
2022-12-07 13:41:54+00:00,"@scrumtuous It's a brilliant take on programming and if implemented for other languages like @JavaScript, @html5, @SassCSS, @official_php, and @java it would revolutionize the way software is developed.",spiercy16,1600485754492178437,https://twitter.com/spiercy16/status/1600485754492178437,"brilliant take programming implemented language like , 5, , _php, would revolutionize way software developed.",positive,0.9469391107559204
