Date,Tweet,User,Tweet ID,Tweet Url,Cleaned Tweet,Sentiment,Confidence
2022-12-21 07:24:28+00:00,@grvceofgod I know it’s 10x better in person,JsAboutBusiness,1605464203225022466,https://twitter.com/JsAboutBusiness/status/1605464203225022466,know it’s 10x better person,positive,0.41447412967681885
2022-12-21 07:24:14+00:00,"@Michael48552121 @FreeRosedark What do you think leaving someone in prison who has been widdled down to nothing like what happens in American prison does?

I cannot make this more plain. The intent is irrelevant. The act of releasing reduces harm. Leaving someone in harmful conditions increases harm.",SellJo99,1605464142592319488,https://twitter.com/SellJo99/status/1605464142592319488,48552121 think leaving someone prison widdled nothing like happens american prison does? cannot make plain. intent irrelevant. act releasing reduces harm. leaving someone harmful condition increase harm.,positive,0.39423292875289917
2022-12-21 07:24:09+00:00,@HeavyMetal_999 Keep Out..... My dad used to do this so you couldn't record over his VHS porno he used to hide.... 🤣🤣🤣🤣,cdt_2112,1605464120391860224,https://twitter.com/cdt_2112/status/1605464120391860224,_999 keep out..... dad used record vhs porno used hide.... 🤣🤣🤣🤣,neutral,0.36987096071243286
2022-12-21 07:24:07+00:00,@VoteTrevorLee Extremist Mormons avoid saying the dumbest shit ever challenge (impossible),JSPattonHimself,1605464111982190592,https://twitter.com/JSPattonHimself/status/1605464111982190592,extremist mormon avoid saying dumbest shit ever challenge (impossible),negative,0.3460901975631714
2022-12-21 07:24:03+00:00,SUPER INSANEEE my 2019 self won’t believe it and my 2016 self literally hoped for it https://t.co/L4NlYIz1Me,js_cnehle,1605464095183863809,https://twitter.com/js_cnehle/status/1605464095183863809,super insaneee 2019 self won’t believe 2016 self literally hoped,neutral,0.38471460342407227
2022-12-21 07:24:01+00:00,"@tlcsurveys @Elonfan1977 @JamesHu74428050 @ericareport ""keep out the very people our country was built for. Give us your tired, your poor.""  We didn't spend several hundred years creating a country with no sovereignty, nor be a free for all. And that line you quote, that's garbage on the Statue of Liberty, not our Constitution.",JsNutz,1605464089031020544,https://twitter.com/JsNutz/status/1605464089031020544,"1977 74428050 ""keep people country built for. give u tired, poor."" spend several hundred year creating country sovereignty, free all. line quote, that's garbage statue liberty, constitution.",negative,0.37358802556991577
2022-12-21 07:23:58+00:00,"@Karimipk Hi Miss KK. Sorry about that. Kindly DMhttp://bit.ly/2lNteGi your phone number, full name registered and ID number we check and advise. ^JS",Safaricom_Care,1605464074476724224,https://twitter.com/Safaricom_Care/status/1605464074476724224,"hi miss kk. sorry that. kindly dm phone number, full name registered id number check advise. ^js",neutral,0.3461936414241791
2022-12-21 07:23:53+00:00,"@brycent_ Haha I appreciate you!

Yeah I agree, but I think a fun game that introduces people to web3 that just isn’t all about make $$ will be the true onboarder. Like if fortnite used blockchain for skins for example.",NexXxJs,1605464054419570688,https://twitter.com/NexXxJs/status/1605464054419570688,"_ haha appreciate you! yeah agree, think fun game introduces people web3 isn’t make $$ true onboarder. like fortnite used blockchain skin example.",positive,0.3725026547908783
2022-12-21 07:23:52+00:00,"seeing how girls treat my guy bsf makes me sick bruh, like all he does is js love n care for yall but you bitches don't know how to be loved 🤦‍♀️",lesliemedinaaaa,1605464051877756929,https://twitter.com/lesliemedinaaaa/status/1605464051877756929,"seeing girl treat guy bsf make sick bruh, like j love n care yall bitch know loved 🤦‍♀️",neutral,0.38213756680488586
2022-12-21 07:23:49+00:00,"Everyone’s got a price that they would fold for n you there thinking you’re priceless.
You can purchase me ms lady yes pick 
Shid I went through modern day slavery n been adopted n shid. Js saying ik my worth n I was not cheap ether, you gon have to hold me down too
Im tellinya",charlyss28,1605464038619709444,https://twitter.com/charlyss28/status/1605464038619709444,"everyone’s got price would fold n thinking you’re priceless. purchase m lady yes pick shid went modern day slavery n adopted n shid. j saying ik worth n cheap ether, gon hold im tellinya",negative,0.39036837220191956
2022-12-21 07:23:32+00:00,god i forgot how fine saeran js forget ray... https://t.co/2etukaFurP,enderdragyn,1605463965076754433,https://twitter.com/enderdragyn/status/1605463965076754433,god forgot fine saeran j forget ray...,positive,0.3544687032699585
2022-12-21 07:23:22+00:00,this time around ima be alone and heal. no more company. just myself.,kysghxst,1605463927042605056,https://twitter.com/kysghxst/status/1605463927042605056,time around ima alone heal. company. myself.,neutral,0.37323933839797974
2022-12-21 07:23:04+00:00,Cash 💰 https://t.co/14KEHvMf1j,DJsPropPicks,1605463851176189954,https://twitter.com/DJsPropPicks/status/1605463851176189954,cash 💰,negative,0.35798242688179016
2022-12-21 07:22:56+00:00,It is said that one should not hesitate to correct himself If he corrects himself without when he has made a mistake.,hagakurebot_js,1605463818175676422,https://twitter.com/hagakurebot_js/status/1605463818175676422,said one hesitate correct corrects without made mistake.,neutral,0.36830249428749084
2022-12-21 07:22:46+00:00,@TheMochaMonroe I see that. I’m usually with the fam from like 3/4 til midnight. I’m hanging out all day &amp; not even thinking about a club. It’s like thanksgiving &amp; Christmas that’s the club off day I thought,JsAboutBusiness,1605463775024275456,https://twitter.com/JsAboutBusiness/status/1605463775024275456,see that. i’m usually fam like 3/4 til midnight. i’m hanging day &amp; even thinking club. it’s like thanksgiving &amp; christmas that’s club day thought,neutral,0.3676345944404602
2022-12-21 07:22:44+00:00,I js wanna sleep again all day,sadxenon444,1605463766962802689,https://twitter.com/sadxenon444/status/1605463766962802689,j wanna sleep day,neutral,0.39379003643989563
2022-12-21 07:22:42+00:00,@thatsassyboy_ Gm sassy✨,crypto_skeptix,1605463755965444096,https://twitter.com/crypto_skeptix/status/1605463755965444096,_ gm sassy✨,neutral,0.3829364776611328
2022-12-21 07:22:40+00:00,10 AI Predictions For 2023 #ArtificialIntelligence #fintech #learning via https://t.co/CDsfTZ2vJz https://t.co/XvKRTaWSdj,JsPadoan,1605463750240354306,https://twitter.com/JsPadoan/status/1605463750240354306,10 ai prediction 2023 artificialintelligence fintech learning via,negative,0.4148235321044922
2022-12-21 07:22:36+00:00,"wtb lfs svt ph | help rt !

 ㅤ۪ㅤ۫  ♡ joshua your choice yzy b

𓏔 onhand, mint condi
𓏔 most preferably if from mm
𓏔 dm for offers 

t. seventeen svt ph joshua your choice yizhiyu ver b js yc yzy ver b https://t.co/ONDQooaAD4",xujihauls,1605463732213030912,https://twitter.com/xujihauls/status/1605463732213030912,"wtb lf svt ph | help rt ! ㅤ۪ㅤ۫ ♡ joshua choice yzy b 𓏔 onhand, mint condi 𓏔 preferably mm 𓏔 dm offer t. seventeen svt ph joshua choice yizhiyu ver b j yc yzy ver b",neutral,0.39468473196029663
2022-12-21 07:22:34+00:00,"• Type conversion/casting is expensive
• Matching regex against many short strings is more expensive than a few long strings
• Computers are faster with numbers than with strings

#javascript  #coding",dwarvesf,1605463725414023168,https://twitter.com/dwarvesf/status/1605463725414023168,• type conversion/casting expensive • matching regex many short string expensive long string • computer faster number string javascript coding,positive,0.3481784760951996
2022-12-21 07:22:19+00:00,"gonna be a tough day to trade. you wud put long, and it wud go down further, and you wud doubt urself, and by night you wud close ur long, and right after u close et, it wud go up",crypto_skeptix,1605463659416719360,https://twitter.com/crypto_skeptix/status/1605463659416719360,"gonna tough day trade. wud put long, wud go further, wud doubt urself, night wud close ur long, right u close et, wud go",neutral,0.44030267000198364
2022-12-21 07:22:17+00:00,@farhadnoorzay @TinchyRobot @ProductHunt Blocs exports the standard HTML+CSS+JS so you should find most hosting is fine. Sorry publishing is disabled in the trial 😅,blocsapp,1605463652555005953,https://twitter.com/blocsapp/status/1605463652555005953,bloc export standard html+css+js find hosting fine. sorry publishing disabled trial 😅,neutral,0.3921546936035156
2022-12-21 07:22:09+00:00,"Javscript module Cheatsheet

For a beginner programmer....

I have listed some ways to export/import modules in javascript which can be basically done in multiple ways.",MiningDevs,1605463616924237824,https://twitter.com/MiningDevs/status/1605463616924237824,javscript module cheatsheet beginner programmer.... listed way export/import module javascript basically done multiple ways.,negative,0.3875792920589447
2022-12-21 07:22:03+00:00,@js_but_tired @TheShitHead500 he refused adding the cover btw not your animating revie to be more precise,Aymen9834,1605463594908504065,https://twitter.com/Aymen9834/status/1605463594908504065,_but_tired 500 refused adding cover btw animating revie precise,positive,0.3811003267765045
2022-12-21 07:21:57+00:00,"@abikieade @MansurJnr Yesh. Recency bias. Many young people thinks what js happening in their time is the best or worst of things? More has happened and will happen in the future,just enjoy and cope with your era.",lanrehussain,1605463569906237442,https://twitter.com/lanrehussain/status/1605463569906237442,"yesh. recency bias. many young people think j happening time best worst things? happened happen future,just enjoy cope era.",positive,0.36526748538017273
2022-12-21 07:21:50+00:00,@883junior @LBank_Exchange Did you solve this? I have the same issue #Lbank,3000Jayce,1605463539455610880,https://twitter.com/3000Jayce/status/1605463539455610880,@883junior _exchange solve this? issue lbank,negative,0.3542364835739136
2022-12-21 07:21:50+00:00,"Im not a trend hopper, i js look good in it so i wear it.",90sssn,1605463537459073027,https://twitter.com/90sssn/status/1605463537459073027,"im trend hopper, j look good wear it.",positive,0.37107667326927185
2022-12-21 07:21:48+00:00,"@PhilMor28416254 @MadScientistFF Unless it’s being shown on BBC1, in which case it’s Boss Cat 😂😂😂😂😂 Does Billy the Kat count ?",JsPorter1966,1605463531473641472,https://twitter.com/JsPorter1966/status/1605463531473641472,"28416254 unless it’s shown bbc1, case it’s bos cat 😂😂😂😂😂 billy kat count ?",neutral,0.39404821395874023
2022-12-21 07:21:47+00:00,These are matters of the strength of one’s fate.,hagakurebot_js,1605463526839320576,https://twitter.com/hagakurebot_js/status/1605463526839320576,matter strength one’s fate.,negative,0.4154420793056488
2022-12-21 07:21:43+00:00,@KevinKatantazi @js_Emilly Dope,CleviaAtwine,1605463508996481025,https://twitter.com/CleviaAtwine/status/1605463508996481025,_emilly dope,neutral,0.38726916909217834
2022-12-21 07:21:42+00:00,"This is my #GitHubUnwrapped! Get your own: https://t.co/GXmJc0denG

😆It seems the model detect's Dart as JavaScript https://t.co/p6Mla6yXQj",neutronUNO,1605463505037148167,https://twitter.com/neutronUNO/status/1605463505037148167,githubunwrapped! get own: 😆it seems model detect's dart javascript,negative,0.4067366421222687
2022-12-21 07:21:33+00:00,Want to learn JavaScript ? This thread is for you 👇 https://t.co/HcTZf6aLZg,iamBijoyKar,1605463469683200000,https://twitter.com/iamBijoyKar/status/1605463469683200000,want learn javascript ? thread 👇,positive,0.37025994062423706
2022-12-21 07:21:32+00:00,@js_but_tired @TheShitHead500 Just talked it out with the co director and he refused sadly but eh it's fine thx for making the cover anyways,Aymen9834,1605463462905274368,https://twitter.com/Aymen9834/status/1605463462905274368,_but_tired 500 talked co director refused sadly eh fine thx making cover anyways,positive,0.37568867206573486
2022-12-21 07:21:26+00:00,@BebenNji @LBank_Exchange Did you solve this? Ihave the same issue #Lbank,3000Jayce,1605463439773732866,https://twitter.com/3000Jayce/status/1605463439773732866,_exchange solve this? ihave issue lbank,negative,0.3624783158302307
2022-12-21 07:21:16+00:00,Introduction to Web Development Course https://t.co/i6AAMEnUMW #javascript #developer #programming #tech #software #development #ad #elearning #learning #course #courses,javascriptflx,1605463396693991425,https://twitter.com/javascriptflx/status/1605463396693991425,introduction web development course javascript developer programming tech software development ad elearning learning course course,neutral,0.35911956429481506
2022-12-21 07:21:08+00:00,Just posted a photo @ Melanie Jayne's Beauty &amp; Aesthetics Clinic - MJ’s https://t.co/S3bjy2IHe5,MJsBeautyClinic,1605463364783808513,https://twitter.com/MJsBeautyClinic/status/1605463364783808513,posted photo @ melanie jayne's beauty &amp; aesthetic clinic - mj’s,negative,0.40432196855545044
2022-12-21 07:21:00+00:00,@Abhimanyupoona @LBank_Exchange Did you solve this? I have the same issue #Lbank,3000Jayce,1605463330243715072,https://twitter.com/3000Jayce/status/1605463330243715072,_exchange solve this? issue lbank,positive,0.35462668538093567
2022-12-21 07:20:55+00:00,@sassy_sony007 Look down the middle and pretend it’s the James Bond Gunbarrel,JsPorter1966,1605463309519577088,https://twitter.com/JsPorter1966/status/1605463309519577088,_sony007 look middle pretend it’s james bond gunbarrel,positive,0.34294092655181885
2022-12-21 07:20:53+00:00,"@Michael48552121 @FreeRosedark You don't address it though

I like your scale idea

You start at 0

Going to jail puts you at -5

Releasing you from jail puts you at -2 definitely some lasting harm but not actively harmful

Sometimes giving you a social worker in jail is honestly probably -6 an active insult",SellJo99,1605463299738505216,https://twitter.com/SellJo99/status/1605463299738505216,48552121 address though like scale idea start 0 going jail put -5 releasing jail put -2 definitely lasting harm actively harmful sometimes giving social worker jail honestly probably -6 active insult,neutral,0.34192490577697754
2022-12-21 07:20:34+00:00,@CryptoArz @LBank_Exchange Did you solve this? I have the same issue,3000Jayce,1605463220336185344,https://twitter.com/3000Jayce/status/1605463220336185344,_exchange solve this? issue,neutral,0.3934418261051178
2022-12-21 07:20:33+00:00,"Smt. @Shubha671, JS (Crops) shared her thoughts on the importance of millets at a Special luncheon event organised at Parliament House, Delhi on 20.12.22.
#IYM2023 @VPSecretariat
@PMOIndia @nstomar @KailashBaytu @ShobhaBJP @Shubha671 @FAO @PBNS_India @PIB_India
 @mygovindia https://t.co/UDqMO9ODTg",AgriGoI,1605463216473067521,https://twitter.com/AgriGoI/status/1605463216473067521,"smt. 671, j (crops) shared thought importance millet special luncheon event organised parliament house, delhi 20.12.22. iym2023 671 _india _india",negative,0.36826443672180176
2022-12-21 07:20:16+00:00,@YouTube Private,JsL3711,1605463146549940224,https://twitter.com/JsL3711/status/1605463146549940224,private,positive,0.40828782320022583
2022-12-21 07:20:13+00:00,@diannaeanderson @beccanalia 105° feels hot to me. Js,ANTambo,1605463133241450503,https://twitter.com/ANTambo/status/1605463133241450503,105° feel hot me. j,positive,0.39281517267227173
2022-12-21 07:20:08+00:00,@K0BUU Underrated but my favorites are 2011 and 12,MarcusJS11B,1605463111766622214,https://twitter.com/MarcusJS11B/status/1605463111766622214,0buu underrated favorite 2011 12,neutral,0.3880872428417206
2022-12-21 07:20:05+00:00,@AchildHawk @LBank_Exchange Did you solve this? I have the same issue,3000Jayce,1605463097350684673,https://twitter.com/3000Jayce/status/1605463097350684673,_exchange solve this? issue,negative,0.38434475660324097
2022-12-21 07:19:54+00:00,"As a beginner found javascript interesting, thanks for the opportunity
#Nitdablockchain
#Domenium 
#calistusigwilo",AishaMuhammadG9,1605463053318881283,https://twitter.com/AishaMuhammadG9/status/1605463053318881283,"beginner found javascript interesting, thanks opportunity nitdablockchain domenium calistusigwilo",positive,0.3912885785102844
2022-12-21 07:19:54+00:00,@KerithBurke They had a golden opportunity to draft better and blew it!,JS16342838,1605463051464908800,https://twitter.com/JS16342838/status/1605463051464908800,golden opportunity draft better blew it!,negative,0.40965884923934937
2022-12-21 07:19:49+00:00,@NiftyTeam1 @Ankit_Quant Please guide them to @baapofchart. The only guy who cares about others after looting them 😂,Js2Sujay,1605463032842199041,https://twitter.com/Js2Sujay/status/1605463032842199041,1 _quant please guide . guy care others looting 😂,neutral,0.4340331554412842
2022-12-21 07:19:47+00:00,🎉🎂Happy Birthday 🎂🎉 https://t.co/DX1KuqMQDN,JJs2_0126,1605463023329546241,https://twitter.com/JJs2_0126/status/1605463023329546241,🎉🎂happy birthday 🎂🎉,neutral,0.38602229952812195
2022-12-21 07:19:47+00:00,"Been using Chat GPT and I think I finally got a pair programmer who somehow always finds solutions when I'm stuck. Also no wait times😂 always available.
#javascript #nodejs #developers",A_wellsdev,1605463022985691137,https://twitter.com/A_wellsdev/status/1605463022985691137,using chat gpt think finally got pair programmer somehow always find solution i'm stuck. also wait times😂 always available. javascript nodejs developer,positive,0.3558295667171478
2022-12-21 07:19:44+00:00,@BebenNji @LBank_Exchange Did you solve this? I have the same issue,3000Jayce,1605463010968993792,https://twitter.com/3000Jayce/status/1605463010968993792,_exchange solve this? issue,negative,0.3830874264240265
